用户ID,订单ID,订单时间,订单状态,订单实付金额,流量来源,商品类目,商品成本,运费,退款金额,退款完成日期
U04_00174,ORD00002363,2025-05-19,已完成,325.23,小红书,数码,221.12,0,0.0,
U04_00174,ORD00002364,2025-08-25,已完成,155.02,抖音,服饰,76.81,15,96.51,2025-09-16
U04_00174,ORD00002365,2025-09-20,已完成,184.23,其他,服饰,125.46,5,96.28,2025-11-13
U04_00174,ORD00002366,2025-11-20,已完成,381.15,抖音,数码,178.0,10,0.0,
U04_00175,ORD00002367,2025-05-19,已支付,55.45,搜索引擎,家居,34.99,0,0.0,
U04_00176,ORD00002368,2025-05-05,已完成,299.86,其他,食品,129.8,10,0.0,
U04_00176,ORD00002369,2025-06-30,已支付,69.01,搜索引擎,食品,31.84,15,0.0,
U04_00176,ORD00002370,2025-08-11,已支付,274.22,微信,美妆,162.27,5,0.0,
U04_00177,ORD00002371,2025-05-05,已支付,346.04,其他,食品,183.28,5,0.0,
U04_00177,ORD00002372,2025-08-08,已支付,486.25,小红书,食品,246.11,10,0.0,
U04_00178,ORD00002373,2025-05-28,已支付,190.48,搜索引擎,服饰,78.53,0,0.0,
U04_00178,ORD00002374,2025-10-10,已支付,80.01,其他,数码,53.59,10,0.0,
U04_00179,ORD00002375,2025-05-25,已支付,375.76,其他,服饰,244.89,10,0.0,
U04_00179,ORD00002376,2025-07-19,已完成,239.13,搜索引擎,美妆,113.21,5,0.0,
U04_00180,ORD00002377,2025-05-06,已支付,256.66,小红书,美妆,167.24,10,0.0,
U04_00180,ORD00002378,2025-09-19,已完成,146.14,抖音,家居,100.83,0,0.0,
U04_00180,ORD00002379,2025-11-18,已完成,275.29,微信,食品,134.47,5,0.0,
U04_00181,ORD00002380,2025-05-14,已完成,330.29,小红书,数码,190.95,0,0.0,
U04_00181,ORD00002381,2025-07-16,已完成,103.57,小红书,数码,60.84,10,0.0,
U04_00181,ORD00002382,2025-10-27,已完成,408.46,其他,服饰,283.29,10,385.7,2025-11-23
U04_00182,ORD00002383,2025-05-15,已支付,311.42,搜索引擎,服饰,190.27,0,0.0,
U04_00182,ORD00002384,2025-06-19,已支付,286.17,其他,美妆,199.36,10,0.0,
U04_00182,ORD00002385,2025-09-19,已支付,79.16,其他,食品,43.4,0,0.0,
U04_00183,ORD00002386,2025-05-21,已完成,225.77,其他,食品,117.74,10,0.0,
U04_00183,ORD00002387,2025-07-01,已完成,437.56,抖音,数码,300.97,15,0.0,
U04_00183,ORD00002388,2025-09-04,已完成,471.04,微信,美妆,299.54,10,0.0,
U04_00183,ORD00002389,2025-11-30,已支付,305.18,搜索引擎,美妆,194.32,10,0.0,
U04_00184,ORD00002390,2025-05-05,已完成,416.97,搜索引擎,服饰,170.11,15,0.0,
U04_00184,ORD00002391,2025-09-19,已支付,109.38,其他,数码,59.54,5,0.0,
U04_00185,ORD00002392,2025-05-09,已支付,457.38,微信,家居,253.12,15,0.0,
U04_00185,ORD00002393,2025-07-11,已支付,69.91,其他,服饰,38.26,15,0.0,
U04_00186,ORD00002394,2025-05-12,已完成,360.73,小红书,美妆,145.73,15,0.0,
U04_00186,ORD00002395,2025-09-11,已完成,203.12,抖音,食品,83.85,10,0.0,
U04_00186,ORD00002396,2025-10-16,已支付,328.04,微信,食品,197.69,5,0.0,
U04_00187,ORD00002397,2025-05-17,已完成,291.83,抖音,食品,125.9,0,0.0,
U04_00188,ORD00002398,2025-05-26,已支付,195.22,搜索引擎,美妆,80.97,15,0.0,
U04_00189,ORD00002399,2025-05-15,已支付,445.25,抖音,数码,238.25,15,0.0,
U04_00190,ORD00002400,2025-05-16,已完成,308.53,搜索引擎,食品,150.57,5,0.0,
U04_00190,ORD00002401,2025-06-07,已完成,471.93,搜索引擎,家居,275.58,15,0.0,
U04_00191,ORD00002402,2025-05-06,已支付,320.64,搜索引擎,数码,195.91,5,0.0,
U04_00191,ORD00002403,2025-10-27,已支付,89.93,小红书,数码,51.06,10,0.0,
U04_00192,ORD00002404,2025-05-13,已支付,434.54,微信,食品,269.81,0,0.0,
U04_00192,ORD00002405,2025-08-15,已完成,459.67,微信,服饰,225.22,15,0.0,
U04_00192,ORD00002406,2025-09-24,已支付,334.49,抖音,服饰,169.59,10,0.0,
U04_00193,ORD00002407,2025-05-04,已完成,241.11,小红书,数码,128.41,10,200.65,2025-06-08
U04_00193,ORD00002408,2025-07-27,已完成,474.26,微信,食品,316.51,0,0.0,
U04_00194,ORD00002409,2025-05-18,已完成,141.53,抖音,数码,77.28,15,0.0,
U04_00194,ORD00002410,2025-07-13,已完成,179.88,抖音,数码,106.32,5,0.0,
U04_00194,ORD00002411,2025-11-24,已完成,340.61,其他,数码,175.53,5,0.0,
U04_00195,ORD00002412,2025-05-15,已完成,256.86,搜索引擎,服饰,148.96,15,0.0,
U04_00195,ORD00002413,2025-06-11,已完成,385.97,抖音,数码,260.37,10,0.0,
U04_00195,ORD00002414,2025-08-23,已支付,490.48,抖音,美妆,235.72,10,0.0,
U04_00195,ORD00002415,2025-09-15,已完成,487.38,微信,家居,275.91,15,0.0,
U04_00195,ORD00002416,2025-10-28,已支付,253.55,微信,食品,106.91,5,0.0,
U04_00195,ORD00002417,2025-11-10,已完成,62.11,抖音,服饰,27.9,5,0.0,
U04_00196,ORD00002418,2025-05-13,已完成,458.58,搜索引擎,美妆,243.18,10,0.0,
U04_00196,ORD00002419,2025-08-07,已支付,79.92,搜索引擎,家居,45.98,10,0.0,
U04_00197,ORD00002420,2025-05-16,已完成,358.39,微信,家居,183.74,10,217.96,2025-07-15
U04_00197,ORD00002421,2025-08-06,已支付,384.33,小红书,食品,192.3,0,0.0,
U04_00198,ORD00002422,2025-05-16,已完成,113.31,其他,美妆,63.46,10,0.0,
U04_00198,ORD00002423,2025-08-30,已完成,212.54,搜索引擎,食品,109.12,0,0.0,
U04_00198,ORD00002424,2025-09-12,已完成,91.76,其他,家居,43.88,10,0.0,
U04_00199,ORD00002425,2025-05-05,已支付,443.68,微信,食品,178.55,0,0.0,
U04_00199,ORD00002426,2025-08-07,已支付,73.3,抖音,美妆,40.94,10,62.18,2025-09-16
U04_00199,ORD00002427,2025-10-07,已完成,312.03,小红书,服饰,155.19,0,0.0,
U04_00200,ORD00002428,2025-05-21,已支付,96.75,抖音,家居,61.93,15,0.0,
U04_00200,ORD00002429,2025-06-22,已完成,232.43,小红书,食品,129.55,15,0.0,
U04_00200,ORD00002430,2025-11-14,已支付,419.89,抖音,食品,250.66,5,0.0,
U04_00201,ORD00002431,2025-05-06,已完成,368.03,抖音,数码,168.87,15,0.0,
U04_00201,ORD00002432,2025-06-17,已支付,244.28,抖音,食品,122.28,10,0.0,
U04_00201,ORD00002433,2025-07-10,已完成,383.41,搜索引擎,服饰,164.39,5,0.0,
U04_00201,ORD00002434,2025-08-03,已完成,165.24,抖音,美妆,102.71,10,0.0,
U04_00202,ORD00002435,2025-05-24,已完成,283.69,抖音,美妆,124.43,5,0.0,
U04_00202,ORD00002436,2025-06-19,已完成,108.72,搜索引擎,数码,65.17,0,0.0,
U04_00202,ORD00002437,2025-07-22,已完成,382.62,小红书,食品,240.0,0,0.0,
U04_00202,ORD00002438,2025-08-19,已完成,95.46,小红书,家居,44.71,5,0.0,
U04_00203,ORD00002439,2025-05-24,已支付,318.97,微信,食品,159.7,15,0.0,
U04_00203,ORD00002440,2025-06-17,已支付,229.88,搜索引擎,服饰,145.23,10,0.0,
U04_00203,ORD00002441,2025-07-19,已完成,280.4,抖音,家居,148.28,10,0.0,
U04_00203,ORD00002442,2025-08-25,已完成,254.22,其他,家居,152.79,5,0.0,
U04_00204,ORD00002443,2025-05-12,已支付,232.14,小红书,服饰,146.79,10,0.0,
U04_00204,ORD00002444,2025-09-16,已完成,393.81,小红书,家居,203.61,5,377.29,2025-10-22
U04_00205,ORD00002445,2025-05-26,已支付,496.68,微信,数码,231.33,15,0.0,
U04_00206,ORD00002446,2025-05-08,已完成,202.13,其他,家居,114.88,15,0.0,
U04_00206,ORD00002447,2025-07-07,已完成,444.84,其他,数码,272.3,15,0.0,
U04_00206,ORD00002448,2025-09-21,已完成,255.95,其他,数码,151.9,15,0.0,
U04_00207,ORD00002449,2025-05-14,已完成,296.84,其他,美妆,163.28,15,0.0,
U04_00207,ORD00002450,2025-06-24,已支付,292.28,小红书,家居,142.87,15,0.0,
U04_00208,ORD00002451,2025-05-08,已完成,353.21,其他,数码,194.28,0,0.0,
U04_00208,ORD00002452,2025-06-08,已完成,60.4,搜索引擎,美妆,38.77,15,0.0,
U04_00208,ORD00002453,2025-07-27,已支付,397.97,其他,服饰,271.77,10,0.0,
U04_00208,ORD00002454,2025-10-29,已完成,112.97,抖音,数码,69.99,10,0.0,
U04_00209,ORD00002455,2025-05-13,已完成,402.69,搜索引擎,数码,232.61,10,0.0,
U04_00209,ORD00002456,2025-06-05,已完成,386.9,微信,食品,269.84,5,0.0,
U04_00209,ORD00002457,2025-07-27,已支付,136.06,其他,家居,58.87,5,0.0,
U04_00210,ORD00002458,2025-05-28,已完成,349.22,搜索引擎,服饰,243.77,0,0.0,
U04_00210,ORD00002459,2025-07-14,已支付,253.17,其他,数码,152.32,15,0.0,
U04_00210,ORD00002460,2025-08-04,已完成,64.79,微信,家居,44.5,0,45.4,2025-09-28
U04_00211,ORD00002461,2025-05-02,已完成,392.64,微信,食品,166.63,5,0.0,
U04_00212,ORD00002462,2025-05-26,已支付,95.18,微信,美妆,39.37,10,0.0,
U04_00212,ORD00002463,2025-10-09,已完成,458.92,微信,家居,196.12,15,0.0,
U04_00213,ORD00002464,2025-05-22,已支付,87.37,小红书,美妆,35.6,10,0.0,
U04_00214,ORD00002465,2025-05-02,已支付,386.6,抖音,数码,163.03,10,0.0,
U04_00214,ORD00002466,2025-06-28,已完成,396.37,其他,食品,189.21,10,0.0,
U04_00214,ORD00002467,2025-08-07,已支付,83.61,抖音,服饰,34.98,15,0.0,
U04_00214,ORD00002468,2025-10-30,已完成,294.6,抖音,美妆,123.03,10,0.0,
U04_00214,ORD00002469,2025-11-29,已支付,110.85,微信,美妆,67.8,10,0.0,
U04_00215,ORD00002470,2025-05-10,已完成,457.8,其他,家居,275.0,0,0.0,
U04_00215,ORD00002471,2025-06-03,已支付,103.65,微信,食品,67.59,15,0.0,
U04_00216,ORD00002472,2025-05-16,已完成,432.11,搜索引擎,数码,220.61,15,0.0,
U04_00216,ORD00002473,2025-06-26,已完成,483.79,其他,美妆,198.96,15,0.0,
U04_00216,ORD00002474,2025-10-21,已完成,118.29,小红书,美妆,59.68,0,0.0,
U04_00217,ORD00002475,2025-05-02,已完成,234.93,抖音,服饰,140.73,5,0.0,
U04_00217,ORD00002476,2025-09-21,已完成,273.58,小红书,食品,135.03,0,0.0,
U04_00217,ORD00002477,2025-11-23,已完成,259.95,其他,家居,146.31,10,0.0,
U04_00218,ORD00002478,2025-05-12,已支付,241.66,其他,数码,140.49,10,0.0,
U04_00218,ORD00002479,2025-06-04,已完成,315.88,搜索引擎,食品,185.93,10,0.0,
U04_00218,ORD00002480,2025-08-12,已完成,400.23,搜索引擎,美妆,195.66,5,0.0,
U04_00218,ORD00002481,2025-10-21,已完成,212.73,抖音,服饰,108.51,10,110.92,2025-11-18
U04_00219,ORD00002482,2025-05-21,已完成,464.44,搜索引擎,家居,201.27,5,0.0,
U04_00220,ORD00002483,2025-05-04,已完成,444.63,其他,家居,178.31,15,282.77,2025-07-01
U04_00220,ORD00002484,2025-06-05,已完成,291.33,小红书,家居,117.21,15,0.0,
U04_00220,ORD00002485,2025-07-28,已完成,406.73,其他,数码,182.38,5,0.0,
U04_00221,ORD00002486,2025-05-28,已支付,120.0,其他,食品,54.93,10,76.38,2025-06-09
U04_00222,ORD00002487,2025-05-04,已支付,367.04,抖音,食品,249.88,10,0.0,
U04_00222,ORD00002488,2025-09-21,已完成,288.78,微信,美妆,126.88,0,0.0,
U04_00223,ORD00002489,2025-05-16,已支付,300.44,小红书,美妆,123.87,15,0.0,
U04_00223,ORD00002490,2025-08-10,已完成,96.05,微信,美妆,46.71,10,0.0,
U04_00223,ORD00002491,2025-10-25,已完成,279.74,搜索引擎,家居,187.96,10,0.0,
U04_00224,ORD00002492,2025-05-24,已完成,447.7,抖音,家居,196.39,0,0.0,
U04_00224,ORD00002493,2025-07-13,已支付,149.91,抖音,数码,75.45,10,0.0,
U04_00224,ORD00002494,2025-09-05,已支付,93.81,搜索引擎,食品,60.71,10,0.0,
U04_00225,ORD00002495,2025-05-13,已支付,318.32,微信,食品,128.64,10,0.0,
U04_00226,ORD00002496,2025-05-19,已支付,452.66,搜索引擎,家居,181.15,15,0.0,
U04_00226,ORD00002497,2025-08-20,已完成,410.45,抖音,服饰,217.02,15,0.0,
U04_00227,ORD00002498,2025-05-12,已完成,249.82,小红书,服饰,103.17,15,0.0,
U04_00227,ORD00002499,2025-11-12,已完成,148.98,搜索引擎,服饰,60.51,10,0.0,
U04_00228,ORD00002500,2025-05-06,已完成,338.07,微信,服饰,221.32,10,0.0,
U04_00228,ORD00002501,2025-10-10,已完成,353.89,小红书,数码,167.08,5,0.0,
U04_00228,ORD00002502,2025-11-02,已完成,173.26,抖音,食品,92.92,5,0.0,
U04_00229,ORD00002503,2025-05-31,已支付,442.9,微信,食品,256.93,10,0.0,
U04_00229,ORD00002504,2025-08-06,已完成,425.34,小红书,食品,241.99,15,0.0,
U04_00230,ORD00002505,2025-05-08,已支付,345.72,其他,食品,202.65,10,0.0,
U04_00231,ORD00002506,2025-05-08,已支付,70.74,搜索引擎,服饰,28.73,5,0.0,
U04_00231,ORD00002507,2025-08-06,已支付,94.64,小红书,数码,46.25,5,51.44,2025-09-14
U04_00232,ORD00002508,2025-05-12,已完成,358.02,其他,数码,206.61,15,0.0,
U04_00232,ORD00002509,2025-07-08,已完成,493.79,抖音,数码,318.9,0,0.0,
U04_00233,ORD00002510,2025-05-01,已支付,133.23,其他,美妆,55.09,0,0.0,
U04_00233,ORD00002511,2025-06-08,已支付,145.24,搜索引擎,美妆,85.07,15,0.0,
U04_00233,ORD00002512,2025-07-21,已完成,59.76,抖音,服饰,36.61,10,0.0,
U04_00234,ORD00002513,2025-05-16,已支付,78.8,微信,美妆,49.01,10,0.0,
U04_00235,ORD00002514,2025-05-24,已完成,411.71,搜索引擎,服饰,191.51,5,0.0,
U04_00236,ORD00002515,2025-05-08,已支付,249.77,微信,食品,158.53,0,0.0,
U04_00237,ORD00002516,2025-05-14,已完成,370.17,搜索引擎,服饰,185.82,10,189.99,2025-06-29
U04_00237,ORD00002517,2025-06-03,已支付,419.62,抖音,服饰,249.42,15,0.0,
U04_00237,ORD00002518,2025-09-08,已支付,81.16,其他,服饰,35.24,15,66.11,2025-10-18
U04_00238,ORD00002519,2025-05-08,已完成,110.97,其他,食品,50.99,15,0.0,
U04_00238,ORD00002520,2025-06-05,已支付,220.35,其他,食品,130.17,10,0.0,
U04_00238,ORD00002521,2025-08-10,已完成,430.61,抖音,美妆,250.56,5,0.0,
U04_00239,ORD00002522,2025-05-08,已完成,306.41,抖音,数码,172.01,5,0.0,
U04_00240,ORD00002523,2025-05-16,已完成,389.73,搜索引擎,家居,218.49,10,0.0,
U04_00241,ORD00002524,2025-05-17,已支付,112.76,抖音,服饰,48.29,10,0.0,
U04_00241,ORD00002525,2025-06-14,已完成,226.81,微信,美妆,103.24,15,0.0,
U04_00242,ORD00002526,2025-05-30,已支付,162.01,搜索引擎,食品,110.99,10,0.0,
U04_00243,ORD00002527,2025-05-06,已完成,124.11,微信,美妆,79.96,10,87.3,2025-05-24
U04_00243,ORD00002528,2025-06-14,已完成,310.37,搜索引擎,家居,214.53,15,0.0,
U04_00243,ORD00002529,2025-08-22,已完成,74.41,搜索引擎,服饰,39.18,5,0.0,
U04_00244,ORD00002530,2025-05-20,已支付,248.38,微信,数码,157.3,10,195.66,2025-06-18
U04_00244,ORD00002531,2025-09-05,已完成,404.34,其他,美妆,197.24,15,0.0,
U04_00245,ORD00002532,2025-05-19,已完成,258.64,其他,食品,171.52,10,0.0,
U04_00245,ORD00002533,2025-06-01,已完成,141.63,抖音,食品,84.26,10,0.0,
U04_00245,ORD00002534,2025-10-08,已支付,136.88,抖音,家居,81.24,5,0.0,
U04_00246,ORD00002535,2025-05-03,已支付,373.0,搜索引擎,美妆,193.37,15,0.0,
U04_00246,ORD00002536,2025-07-05,已完成,431.92,小红书,美妆,274.33,10,0.0,
U04_00246,ORD00002537,2025-11-27,已完成,72.05,其他,食品,48.02,10,0.0,
U04_00247,ORD00002538,2025-05-27,已完成,163.91,小红书,数码,113.0,10,0.0,
U04_00247,ORD00002539,2025-08-26,已支付,279.28,搜索引擎,服饰,190.34,10,0.0,
U04_00248,ORD00002540,2025-05-28,已完成,201.01,搜索引擎,家居,121.24,10,0.0,
U04_00248,ORD00002541,2025-11-07,已支付,115.51,小红书,食品,67.75,0,95.47,2025-11-17
U04_00249,ORD00002542,2025-05-03,已完成,98.73,搜索引擎,食品,49.32,15,0.0,
U04_00249,ORD00002543,2025-09-29,已支付,71.95,抖音,食品,49.32,10,0.0,
U04_00249,ORD00002544,2025-10-10,已完成,77.65,搜索引擎,家居,36.7,10,0.0,
U04_00250,ORD00002545,2025-05-27,已完成,198.58,其他,数码,110.56,0,0.0,
U04_00250,ORD00002546,2025-08-02,已支付,331.01,微信,服饰,133.6,15,0.0,
U04_00250,ORD00002547,2025-09-27,已完成,417.04,其他,美妆,235.49,0,0.0,
U04_00251,ORD00002548,2025-05-04,已支付,232.16,小红书,服饰,135.09,10,0.0,
U04_00251,ORD00002549,2025-07-17,已完成,467.53,抖音,美妆,246.52,10,0.0,
U04_00252,ORD00002550,2025-05-23,已完成,284.59,抖音,服饰,170.53,5,0.0,
U04_00253,ORD00002551,2025-05-12,已完成,339.63,微信,服饰,142.68,10,0.0,
U04_00253,ORD00002552,2025-07-31,已支付,157.74,小红书,食品,74.81,10,0.0,
U04_00253,ORD00002553,2025-09-15,已支付,457.44,抖音,美妆,279.09,10,0.0,
U04_00254,ORD00002554,2025-05-14,已完成,242.49,小红书,美妆,132.27,5,0.0,
U04_00254,ORD00002555,2025-07-29,已完成,421.58,其他,家居,191.24,15,0.0,
U04_00254,ORD00002556,2025-08-11,已完成,81.33,微信,数码,41.58,0,0.0,
U04_00254,ORD00002557,2025-11-08,已完成,51.99,其他,家居,29.29,5,0.0,
U04_00255,ORD00002558,2025-05-05,已完成,448.7,其他,数码,292.87,15,0.0,
U04_00255,ORD00002559,2025-10-29,已完成,391.98,搜索引擎,家居,191.19,10,0.0,
U04_00256,ORD00002560,2025-05-25,已完成,321.14,抖音,美妆,129.29,0,0.0,
U04_00256,ORD00002561,2025-07-07,已支付,182.84,抖音,食品,89.06,5,0.0,
U04_00257,ORD00002562,2025-05-04,已完成,390.83,其他,家居,254.14,15,0.0,
U04_00257,ORD00002563,2025-06-12,已完成,369.4,搜索引擎,服饰,195.91,15,0.0,
U04_00258,ORD00002564,2025-05-25,已完成,169.71,小红书,食品,68.77,10,0.0,
U04_00258,ORD00002565,2025-09-15,已完成,330.86,抖音,家居,227.35,5,208.17,2025-11-03
U04_00259,ORD00002566,2025-05-12,已完成,361.98,抖音,美妆,196.73,5,0.0,
U04_00259,ORD00002567,2025-08-31,已完成,197.94,抖音,服饰,123.43,0,0.0,
U04_00259,ORD00002568,2025-11-02,已支付,110.55,小红书,食品,55.78,10,0.0,
U04_00260,ORD00002569,2025-05-30,已完成,201.32,小红书,食品,108.05,10,0.0,
U04_00260,ORD00002570,2025-07-16,已完成,452.49,其他,服饰,262.46,0,0.0,
U04_00260,ORD00002571,2025-08-09,已完成,222.98,搜索引擎,食品,154.1,10,0.0,
U04_00260,ORD00002572,2025-10-29,已支付,143.45,小红书,服饰,97.94,15,0.0,
U04_00260,ORD00002573,2025-11-17,已完成,113.89,其他,数码,58.98,10,0.0,
U04_00261,ORD00002574,2025-05-16,已完成,351.41,小红书,美妆,171.15,0,0.0,
U04_00261,ORD00002575,2025-07-22,已完成,385.83,其他,美妆,245.76,10,0.0,
U04_00261,ORD00002576,2025-09-05,已支付,272.98,抖音,数码,118.57,5,0.0,
U04_00262,ORD00002577,2025-05-21,已完成,459.31,抖音,美妆,236.28,5,238.32,2025-06-03
U04_00262,ORD00002578,2025-08-18,已完成,249.52,其他,美妆,108.34,0,0.0,
U04_00263,ORD00002579,2025-05-31,已完成,175.41,其他,美妆,87.8,10,0.0,
U04_00263,ORD00002580,2025-06-30,已完成,168.13,搜索引擎,美妆,78.38,15,0.0,
U04_00263,ORD00002581,2025-08-30,已完成,339.21,小红书,服饰,187.77,0,0.0,
U04_00264,ORD00002582,2025-05-10,已完成,400.91,抖音,食品,267.9,10,0.0,
U04_00264,ORD00002583,2025-06-27,已支付,438.42,其他,数码,186.98,10,0.0,
U04_00264,ORD00002584,2025-08-20,已完成,244.69,其他,家居,166.13,10,0.0,
U04_00264,ORD00002585,2025-09-18,已完成,313.04,搜索引擎,家居,136.94,10,0.0,
U04_00265,ORD00002586,2025-05-12,已完成,341.44,搜索引擎,服饰,214.16,0,0.0,
U04_00265,ORD00002587,2025-10-17,已完成,294.21,搜索引擎,家居,202.26,15,0.0,
U04_00266,ORD00002588,2025-05-12,已支付,61.06,小红书,服饰,37.77,15,0.0,
U04_00266,ORD00002589,2025-06-06,已支付,132.83,其他,美妆,70.36,15,0.0,
U04_00267,ORD00002590,2025-05-11,已支付,126.05,其他,家居,71.23,10,81.39,2025-06-27
U04_00267,ORD00002591,2025-06-11,已完成,304.52,其他,服饰,131.51,10,0.0,
U04_00267,ORD00002592,2025-07-11,已完成,488.54,抖音,家居,317.93,15,0.0,
U04_00267,ORD00002593,2025-11-01,已完成,465.92,搜索引擎,美妆,314.75,10,0.0,
U04_00268,ORD00002594,2025-05-25,已完成,224.39,其他,美妆,122.26,10,0.0,
U04_00268,ORD00002595,2025-06-28,已支付,208.62,其他,服饰,108.26,0,116.22,2025-07-27
U04_00268,ORD00002596,2025-08-28,已支付,343.17,其他,数码,216.94,0,0.0,
U04_00269,ORD00002597,2025-05-15,已支付,302.53,搜索引擎,美妆,201.7,10,0.0,
U04_00269,ORD00002598,2025-09-04,已完成,378.99,其他,服饰,168.64,0,0.0,
U04_00269,ORD00002599,2025-10-09,已完成,126.91,其他,食品,79.48,0,0.0,
U04_00270,ORD00002600,2025-05-08,已完成,432.94,其他,美妆,226.18,5,0.0,
U04_00270,ORD00002601,2025-07-31,已完成,274.31,小红书,服饰,125.82,5,0.0,
U05_00001,ORD00002602,2025-06-08,已完成,261.31,微信,服饰,166.66,10,0.0,
U05_00002,ORD00002603,2025-06-12,已完成,455.58,抖音,服饰,274.94,15,0.0,
U05_00003,ORD00002604,2025-06-24,已支付,79.51,其他,服饰,40.89,15,0.0,
U05_00004,ORD00002605,2025-06-24,已支付,435.27,其他,服饰,260.47,10,0.0,
U05_00005,ORD00002606,2025-06-08,已完成,119.42,微信,家居,78.6,15,0.0,
U05_00006,ORD00002607,2025-06-26,已完成,324.54,小红书,服饰,151.08,10,0.0,
U05_00006,ORD00002608,2025-09-01,已完成,393.42,微信,美妆,250.66,10,0.0,
U05_00007,ORD00002609,2025-06-27,已完成,53.69,其他,数码,28.85,10,0.0,
U05_00008,ORD00002610,2025-06-11,已支付,171.34,抖音,数码,109.06,10,0.0,
U05_00008,ORD00002611,2025-07-14,已完成,111.97,微信,美妆,63.57,10,0.0,
U05_00009,ORD00002612,2025-06-18,已完成,92.4,小红书,服饰,42.77,5,0.0,
U05_00010,ORD00002613,2025-06-27,已完成,391.29,小红书,数码,178.6,0,0.0,
U05_00011,ORD00002614,2025-06-09,已完成,117.04,微信,美妆,62.06,15,0.0,
U05_00012,ORD00002615,2025-06-11,已完成,479.55,其他,美妆,229.16,15,0.0,
U05_00012,ORD00002616,2025-08-22,已完成,455.84,小红书,服饰,223.97,10,0.0,
U05_00013,ORD00002617,2025-06-04,已完成,237.08,搜索引擎,美妆,109.04,15,0.0,
U05_00013,ORD00002618,2025-07-03,已完成,350.51,小红书,服饰,227.53,10,0.0,
U05_00013,ORD00002619,2025-08-25,已完成,240.94,其他,服饰,133.51,10,0.0,
U05_00013,ORD00002620,2025-09-20,已完成,469.81,其他,服饰,247.67,5,0.0,
U05_00014,ORD00002621,2025-06-11,已完成,477.42,微信,食品,253.39,15,317.47,2025-07-30
U05_00015,ORD00002622,2025-06-15,已完成,152.4,微信,数码,97.71,5,0.0,
U05_00016,ORD00002623,2025-06-22,已完成,181.29,其他,数码,80.8,5,0.0,
U05_00017,ORD00002624,2025-06-09,已完成,109.63,搜索引擎,服饰,55.75,10,0.0,
